CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,Cluster_Name
17667,66,5,2055.51,3,4,5,345,Loyal Customers,0,Regular Customers
17668,1,2,347.75,5,3,2,532,Potential Loyalists,0,Regular Customers
17669,43,7,3406.7200000000003,3,5,5,355,Loyal Customers,0,Regular Customers
17670,228,1,205.7,1,2,1,121,Lost Customers,1,Lost Customers
17671,16,6,1284.08,4,4,4,444,Champions,0,Regular Customers
17672,44,4,3106.62,3,4,5,345,Loyal Customers,0,Regular Customers
17673,1,7,1622.22,5,5,4,554,Champions,0,Regular Customers
17674,74,2,551.04,2,3,3,233,At Risk,0,Regular Customers
17675,1,41,20098.1,5,5,5,555,Champions,3,Loyal High Spenders
17676,4,7,1383.27,5,5,4,554,Champions,0,Regular Customers
17677,2,43,16219.22,5,5,5,555,Champions,3,Loyal High Spenders
17678,264,1,298.11,1,2,2,122,Lost Customers,1,Lost Customers
17679,53,2,1992.11,3,3,4,334,Loyal Customers,0,Regular Customers
17680,24,1,184.4,4,2,1,421,New Customers,0,Regular Customers
17682,10,7,2459.33,5,5,5,555,Champions,0,Regular Customers
17684,44,1,239.41,3,2,1,321,Potential Loyalists,0,Regular Customers
17685,17,7,3191.53,4,5,5,455,Champions,0,Regular Customers
17686,7,7,5739.46,5,5,5,555,Champions,0,Regular Customers
17690,30,16,4748.45,4,5,5,455,Champions,0,Regular Customers
17691,358,2,290.40000000000003,1,3,2,132,At Risk,1,Lost Customers
17692,127,5,733.44,2,4,3,243,At Risk,0,Regular Customers
17693,136,3,187.02,2,3,1,231,At Risk,0,Regular Customers
17694,142,1,283.12,2,2,2,222,Lost Customers,1,Lost Customers
17695,132,2,765.34,2,3,3,233,At Risk,0,Regular Customers
17696,38,14,2201.05,3,5,5,355,Loyal Customers,0,Regular Customers
17697,236,1,338.95,1,2,2,122,Lost Customers,1,Lost Customers
17698,261,1,154.95,1,2,1,121,Lost Customers,1,Lost Customers
17700,17,6,2508.89,4,4,5,445,Champions,0,Regular Customers
17701,253,1,417.95,1,2,2,122,Lost Customers,1,Lost Customers
17702,30,6,1719.72,4,4,4,444,Champions,0,Regular Customers
17703,35,3,798.74,3,3,3,333,Loyal Customers,0,Regular Customers
17704,169,2,885.19,2,3,3,233,At Risk,1,Lost Customers
17705,3,10,1781.12,5,5,4,554,Champions,0,Regular Customers
17706,4,22,10097.37,5,5,5,555,Champions,0,Regular Customers
17707,185,2,152.4,1,3,1,131,At Risk,1,Lost Customers
17708,188,2,267.08,1,3,2,132,At Risk,1,Lost Customers
17709,170,1,137.45,2,2,1,221,Lost Customers,1,Lost Customers
17711,11,2,385.1,5,3,2,532,Potential Loyalists,0,Regular Customers
17712,45,1,522.91,3,2,3,323,Potential Loyalists,0,Regular Customers
17714,321,1,153.0,1,2,1,121,Lost Customers,1,Lost Customers
17715,201,1,326.4,1,2,2,122,Lost Customers,1,Lost Customers
17716,23,12,5505.79,4,5,5,455,Champions,0,Regular Customers
17718,232,1,139.35,1,2,1,121,Lost Customers,1,Lost Customers
17719,38,18,5367.8,3,5,5,355,Loyal Customers,0,Regular Customers
17720,26,4,1195.94,4,4,4,444,Champions,0,Regular Customers
17722,96,6,2380.64,2,4,5,245,At Risk,0,Regular Customers
17723,127,6,3276.4000000000005,2,4,5,245,At Risk,0,Regular Customers
17724,58,4,995.65,3,4,4,344,Loyal Customers,0,Regular Customers
17725,16,14,3371.13,4,5,5,455,Champions,0,Regular Customers
17727,9,2,1042.55,5,3,4,534,Loyal Customers,0,Regular Customers
17728,4,5,2515.68,5,4,5,545,Champions,0,Regular Customers
17730,3,15,5288.83,5,5,5,555,Champions,0,Regular Customers
17731,79,5,878.2,2,4,3,243,At Risk,0,Regular Customers
17732,373,1,303.97,1,2,2,122,Lost Customers,1,Lost Customers
17733,39,2,692.19,3,3,3,333,Loyal Customers,0,Regular Customers
17734,54,3,700.63,3,3,3,333,Loyal Customers,0,Regular Customers
17735,2,19,13110.02,5,5,5,555,Champions,0,Regular Customers
17736,9,4,337.49,5,4,2,542,Potential Loyalists,0,Regular Customers
17737,9,2,168.24,5,3,1,531,Potential Loyalists,0,Regular Customers
17738,19,5,1863.35,4,4,4,444,Champions,0,Regular Customers
17739,12,8,2786.05,4,5,5,455,Champions,0,Regular Customers
17742,113,2,355.11,2,3,2,232,At Risk,0,Regular Customers
17744,4,7,2291.08,5,5,5,555,Champions,0,Regular Customers
17746,235,2,98.8,1,3,1,131,At Risk,1,Lost Customers
17747,100,2,64.65,2,3,1,231,At Risk,0,Regular Customers
17749,178,2,674.52,1,3,3,133,At Risk,1,Lost Customers
17750,5,9,1797.57,5,5,4,554,Champions,0,Regular Customers
17752,359,1,80.64,1,2,1,121,Lost Customers,1,Lost Customers
17754,1,6,1739.92,5,4,4,544,Champions,0,Regular Customers
17757,1,31,5585.49,5,5,5,555,Champions,3,Loyal High Spenders
17758,19,8,3456.7,4,5,5,455,Champions,0,Regular Customers
17759,17,3,834.99,4,3,3,433,Loyal Customers,0,Regular Customers
17760,22,2,287.59,4,3,2,432,Potential Loyalists,0,Regular Customers
17761,33,1,712.78,3,2,3,323,Potential Loyalists,0,Regular Customers
17763,263,1,15.0,1,2,1,121,Lost Customers,1,Lost Customers
17764,51,2,818.8199999999999,3,3,3,333,Loyal Customers,0,Regular Customers
17765,159,3,371.88,2,3,2,232,At Risk,1,Lost Customers
17767,15,1,271.2,4,2,2,422,New Customers,0,Regular Customers
17768,8,3,2273.18,5,3,5,535,Loyal Customers,0,Regular Customers
17769,13,12,3960.63,4,5,5,455,Champions,0,Regular Customers
17770,199,5,1143.27,1,4,4,144,At Risk,1,Lost Customers
17771,57,2,245.81,3,3,1,331,Potential Loyalists,0,Regular Customers
17772,11,2,182.77,5,3,1,531,Potential Loyalists,0,Regular Customers
17774,97,5,1215.46,2,4,4,244,At Risk,0,Regular Customers
17775,255,1,56.4,1,2,1,121,Lost Customers,1,Lost Customers
17777,25,3,665.86,4,3,3,433,Loyal Customers,0,Regular Customers
17779,21,5,642.17,4,4,3,443,Loyal Customers,0,Regular Customers
17781,159,2,188.02,2,3,1,231,At Risk,1,Lost Customers
17783,72,2,283.47,2,3,2,232,At Risk,0,Regular Customers
17785,53,1,131.94,3,2,1,321,Potential Loyalists,0,Regular Customers
17786,85,2,278.74,2,3,2,232,At Risk,0,Regular Customers
17787,153,4,1865.19,2,4,4,244,At Risk,1,Lost Customers
17788,74,2,1117.9,2,3,4,234,At Risk,0,Regular Customers
17789,281,1,225.9,1,2,1,121,Lost Customers,1,Lost Customers
17790,27,14,1965.55,4,5,4,454,Champions,0,Regular Customers
17791,30,1,106.1,4,2,1,421,New Customers,0,Regular Customers
17793,25,1,323.04,4,2,2,422,New Customers,0,Regular Customers
17795,180,2,350.39,1,3,2,132,At Risk,1,Lost Customers
17796,40,4,697.9,3,4,3,343,Loyal Customers,0,Regular Customers
17797,22,3,780.43,4,3,3,433,Loyal Customers,0,Regular Customers
17799,22,11,3026.08,4,5,5,455,Champions,0,Regular Customers
17800,37,9,1199.01,3,5,4,354,Loyal Customers,0,Regular Customers
17802,82,4,1251.84,2,4,4,244,At Risk,0,Regular Customers
17805,74,1,512.31,2,2,3,223,Lost Customers,0,Regular Customers
17806,11,1,546.04,5,2,3,523,New Customers,0,Regular Customers
17809,16,15,4627.62,4,5,5,455,Champions,0,Regular Customers
17811,4,51,7677.71,5,5,5,555,Champions,3,Loyal High Spenders
17812,13,4,732.16,4,4,3,443,Loyal Customers,0,Regular Customers
17813,14,7,1714.6,4,5,4,454,Champions,0,Regular Customers
17816,37,4,36.56,3,4,1,341,Potential Loyalists,0,Regular Customers
17817,4,3,387.68,5,3,2,532,Potential Loyalists,0,Regular Customers
17819,72,8,3661.07,2,5,5,255,At Risk,0,Regular Customers
17824,51,1,298.4,3,2,2,322,Potential Loyalists,0,Regular Customers
17827,5,5,1995.46,5,4,4,544,Champions,0,Regular Customers
17828,9,9,1599.97,5,5,4,554,Champions,0,Regular Customers
17829,299,1,889.24,1,2,3,123,Lost Customers,1,Lost Customers
17830,2,3,398.7,5,3,2,532,Potential Loyalists,0,Regular Customers
17831,33,1,35.400000000000006,3,2,1,321,Potential Loyalists,0,Regular Customers
17832,50,1,155.37,3,2,1,321,Potential Loyalists,0,Regular Customers
17835,3,3,350.64,5,3,2,532,Potential Loyalists,0,Regular Customers
17836,47,1,110.21,3,2,1,321,Potential Loyalists,0,Regular Customers
17837,42,10,1560.53,3,5,4,354,Loyal Customers,0,Regular Customers
17838,27,6,2312.7,4,4,5,445,Champions,0,Regular Customers
17839,42,1,338.8,3,2,2,322,Potential Loyalists,0,Regular Customers
17841,2,169,40340.78,5,5,5,555,Champions,3,Loyal High Spenders
17843,303,1,205.48,1,2,1,121,Lost Customers,1,Lost Customers
17844,107,1,51.559999999999995,2,2,1,221,Lost Customers,0,Regular Customers
17846,85,1,2033.1,2,2,5,225,Lost Customers,0,Regular Customers
17848,81,9,901.2,2,5,3,253,At Risk,0,Regular Customers
17849,218,4,605.8000000000001,1,4,3,143,At Risk,1,Lost Customers
17850,302,35,5288.63,1,5,5,155,At Risk,3,Loyal High Spenders
17852,12,2,114.34,4,3,1,431,Potential Loyalists,0,Regular Customers
17854,185,2,311.26,1,3,2,132,At Risk,1,Lost Customers
17855,373,1,208.97,1,2,1,121,Lost Customers,1,Lost Customers
17856,2,6,1393.79,5,4,4,544,Champions,0,Regular Customers
17857,3,25,26763.34,5,5,5,555,Champions,3,Loyal High Spenders
17858,6,12,5155.66,5,5,5,555,Champions,0,Regular Customers
17859,305,1,148.21,1,2,1,121,Lost Customers,1,Lost Customers
17860,369,1,252.8,1,2,2,122,Lost Customers,1,Lost Customers
17861,3,9,2059.2,5,5,5,555,Champions,0,Regular Customers
17862,324,1,330.9,1,2,2,122,Lost Customers,1,Lost Customers
17863,59,6,3160.0,3,4,5,345,Loyal Customers,0,Regular Customers
17864,13,3,597.5,4,3,3,433,Loyal Customers,0,Regular Customers
17865,31,27,10158.54,4,5,5,455,Champions,3,Loyal High Spenders
17866,143,2,325.7,2,3,2,232,At Risk,1,Lost Customers
17867,30,8,622.75,4,5,3,453,Loyal Customers,0,Regular Customers
17869,107,5,428.18,2,4,2,242,At Risk,0,Regular Customers
17870,2,13,1889.4,5,5,4,554,Champions,0,Regular Customers
17871,205,1,155.9,1,2,1,121,Lost Customers,1,Lost Customers
17873,80,6,1764.36,2,4,4,244,At Risk,0,Regular Customers
17874,185,7,658.26,1,5,3,153,At Risk,1,Lost Customers
17877,170,1,237.61,2,2,1,221,Lost Customers,1,Lost Customers
17878,44,1,379.45,3,2,2,322,Potential Loyalists,0,Regular Customers
17879,174,1,178.52,2,2,1,221,Lost Customers,1,Lost Customers
17880,365,1,458.92,1,2,2,122,Lost Customers,1,Lost Customers
17881,304,1,133.35,1,2,1,121,Lost Customers,1,Lost Customers
17883,3,4,671.77,5,4,3,543,Loyal Customers,0,Regular Customers
17884,4,4,717.45,5,4,3,543,Loyal Customers,0,Regular Customers
17885,12,1,190.19,4,2,1,421,New Customers,0,Regular Customers
17886,32,3,899.61,3,3,3,333,Loyal Customers,0,Regular Customers
17887,129,1,111.35,2,2,1,221,Lost Customers,0,Regular Customers
17888,19,10,525.78,4,5,3,453,Loyal Customers,0,Regular Customers
17889,212,2,203.87,1,3,1,131,At Risk,1,Lost Customers
17890,323,2,602.09,1,3,3,133,At Risk,1,Lost Customers
17891,162,1,203.86,2,2,1,221,Lost Customers,1,Lost Customers
17892,56,3,244.1,3,3,1,331,Potential Loyalists,0,Regular Customers
17893,225,1,112.25,1,2,1,121,Lost Customers,1,Lost Customers
17894,72,8,1119.81,2,5,4,254,At Risk,0,Regular Customers
17895,44,1,98.0,3,2,1,321,Potential Loyalists,0,Regular Customers
17896,23,1,256.32,4,2,2,422,New Customers,0,Regular Customers
17897,173,4,541.1,2,4,3,243,At Risk,1,Lost Customers
17898,85,2,152.06,2,3,1,231,At Risk,0,Regular Customers
17899,159,1,155.8,2,2,1,221,Lost Customers,1,Lost Customers
17900,165,4,15.0,2,4,1,241,At Risk,1,Lost Customers
17901,29,1,110.38,4,2,1,421,New Customers,0,Regular Customers
17904,21,2,178.92000000000002,4,3,1,431,Potential Loyalists,0,Regular Customers
17905,71,4,800.24,2,4,3,243,At Risk,0,Regular Customers
17906,247,1,72.9,1,2,1,121,Lost Customers,1,Lost Customers
17908,374,1,243.28,1,2,1,121,Lost Customers,1,Lost Customers
17911,9,1,366.23,5,2,2,522,New Customers,0,Regular Customers
17912,310,6,295.61,1,4,2,142,At Risk,1,Lost Customers
17913,59,2,411.6,3,3,2,332,Potential Loyalists,0,Regular Customers
17914,4,1,336.43,5,2,2,522,New Customers,0,Regular Customers
17917,45,3,341.28,3,3,2,332,Potential Loyalists,0,Regular Customers
17919,88,1,1304.04,2,2,4,224,Lost Customers,0,Regular Customers
17920,4,17,4204.1,5,5,5,555,Champions,0,Regular Customers
17921,64,4,826.52,3,4,3,343,Loyal Customers,0,Regular Customers
17923,282,1,207.50000000000003,1,2,1,121,Lost Customers,1,Lost Customers
17924,1,13,2894.33,5,5,5,555,Champions,0,Regular Customers
17925,373,1,244.08,1,2,1,121,Lost Customers,1,Lost Customers
17926,133,2,397.29,2,3,2,232,At Risk,0,Regular Customers
17928,45,2,212.54,3,3,1,331,Potential Loyalists,0,Regular Customers
17929,11,5,834.5,5,4,3,543,Loyal Customers,0,Regular Customers
17930,36,5,1740.48,3,4,4,344,Loyal Customers,0,Regular Customers
17931,134,2,408.36,2,3,2,232,At Risk,0,Regular Customers
17932,29,3,1331.57,4,3,4,434,Loyal Customers,0,Regular Customers
17934,52,2,704.25,3,3,3,333,Loyal Customers,0,Regular Customers
17935,138,2,145.79,2,3,1,231,At Risk,0,Regular Customers
17936,5,1,389.84,5,2,2,522,New Customers,0,Regular Customers
17937,9,7,4301.22,5,5,5,555,Champions,0,Regular Customers
17939,160,1,99.14,2,2,1,221,Lost Customers,1,Lost Customers
17940,49,14,1983.58,3,5,4,354,Loyal Customers,0,Regular Customers
17941,131,1,304.56,2,2,2,222,Lost Customers,0,Regular Customers
17942,8,1,77.50000000000001,5,2,1,521,New Customers,0,Regular Customers
17946,233,2,149.57999999999998,1,3,1,131,At Risk,1,Lost Customers
17947,37,1,176.68,3,2,1,321,Potential Loyalists,0,Regular Customers
17948,147,1,358.56000000000006,2,2,2,222,Lost Customers,1,Lost Customers
17949,1,52,52750.84,5,5,5,555,Champions,3,Loyal High Spenders
17950,72,4,472.12,2,4,2,242,At Risk,0,Regular Customers
17951,40,4,990.84,3,4,4,344,Loyal Customers,0,Regular Customers
17954,5,16,2295.37,5,5,5,555,Champions,0,Regular Customers
17955,199,4,557.3,1,4,3,143,At Risk,1,Lost Customers
17956,249,1,12.75,1,2,1,121,Lost Customers,1,Lost Customers
17957,66,1,111.68,3,2,1,321,Potential Loyalists,0,Regular Customers
17958,117,1,508.4599999999999,2,2,3,223,Lost Customers,0,Regular Customers
17960,171,1,73.78,2,2,1,221,Lost Customers,1,Lost Customers
17961,21,39,1296.44,4,5,4,454,Champions,3,Loyal High Spenders
17962,142,1,102.83,2,2,1,221,Lost Customers,1,Lost Customers
17964,32,2,471.7,3,3,2,332,Potential Loyalists,0,Regular Customers
17965,38,14,2622.57,3,5,5,355,Loyal Customers,0,Regular Customers
17966,38,5,1098.43,3,4,4,344,Loyal Customers,0,Regular Customers
17967,372,1,123.07,1,2,1,121,Lost Customers,1,Lost Customers
17968,374,1,277.35,1,2,2,122,Lost Customers,1,Lost Customers
17969,166,2,228.2,2,3,1,231,At Risk,1,Lost Customers
17970,211,1,582.59,1,2,3,123,Lost Customers,1,Lost Customers
17972,242,1,136.04,1,2,1,121,Lost Customers,1,Lost Customers
17973,52,1,337.04,3,2,2,322,Potential Loyalists,0,Regular Customers
17974,25,3,740.79,4,3,3,433,Loyal Customers,0,Regular Customers
17975,15,14,4393.61,4,5,5,455,Champions,0,Regular Customers
17976,372,1,353.19,1,2,2,122,Lost Customers,1,Lost Customers
17977,29,1,288.14,4,2,2,422,New Customers,0,Regular Customers
17978,365,1,300.91999999999996,1,2,2,122,Lost Customers,1,Lost Customers
17979,36,5,737.81,3,4,3,343,Loyal Customers,0,Regular Customers
17980,166,3,811.45,2,3,3,233,At Risk,1,Lost Customers
17984,145,1,152.68,2,2,1,221,Lost Customers,1,Lost Customers
17985,22,1,634.95,4,2,3,423,New Customers,0,Regular Customers
17986,56,1,20.8,3,2,1,321,Potential Loyalists,0,Regular Customers
17987,185,1,198.57,1,2,1,121,Lost Customers,1,Lost Customers
17988,12,8,191.17,4,5,1,451,Potential Loyalists,0,Regular Customers
17990,237,3,630.84,1,3,3,133,At Risk,1,Lost Customers
17991,225,2,93.35,1,3,1,131,At Risk,1,Lost Customers
17994,122,6,629.69,2,4,3,243,At Risk,0,Regular Customers
17995,282,1,76.1,1,2,1,121,Lost Customers,1,Lost Customers
17997,74,12,1511.3,2,5,4,254,At Risk,0,Regular Customers
17999,37,2,382.06,3,3,2,332,Potential Loyalists,0,Regular Customers
18001,12,2,417.23,4,3,2,432,Potential Loyalists,0,Regular Customers
18004,362,1,169.47,1,2,1,121,Lost Customers,1,Lost Customers
18005,4,2,249.72,5,3,2,532,Potential Loyalists,0,Regular Customers
18006,23,1,444.68,4,2,2,422,New Customers,0,Regular Customers
18008,70,9,2116.19,3,5,5,355,Loyal Customers,0,Regular Customers
18009,235,2,252.24,1,3,2,132,At Risk,1,Lost Customers
18010,257,1,174.8,1,2,1,121,Lost Customers,1,Lost Customers
18011,373,1,102.79,1,2,1,121,Lost Customers,1,Lost Customers
18013,155,2,187.29,2,3,1,231,At Risk,1,Lost Customers
18014,28,1,166.42,4,2,1,421,New Customers,0,Regular Customers
18015,4,1,120.03,5,2,1,521,New Customers,0,Regular Customers
18016,32,5,1483.56,3,4,4,344,Loyal Customers,0,Regular Customers
18017,81,3,523.0,2,3,3,233,At Risk,0,Regular Customers
18018,108,2,122.14,2,3,1,231,At Risk,0,Regular Customers
18019,52,1,38.45,3,2,1,321,Potential Loyalists,0,Regular Customers
18022,36,1,668.11,3,2,3,323,Potential Loyalists,0,Regular Customers
18024,153,3,236.77999999999997,2,3,1,231,At Risk,1,Lost Customers
18027,99,1,115.31,2,2,1,221,Lost Customers,0,Regular Customers
18030,4,3,220.7,5,3,1,531,Potential Loyalists,0,Regular Customers
18032,334,1,73.5,1,2,1,121,Lost Customers,1,Lost Customers
18033,65,1,97.97,3,2,1,321,Potential Loyalists,0,Regular Customers
18034,22,2,422.88,4,3,2,432,Potential Loyalists,0,Regular Customers
18035,36,3,730.4,3,3,3,333,Loyal Customers,0,Regular Customers
18036,32,3,405.62,3,3,2,332,Potential Loyalists,0,Regular Customers
18037,154,6,70.02,2,4,1,241,At Risk,1,Lost Customers
18040,19,2,357.20000000000005,4,3,2,432,Potential Loyalists,0,Regular Customers
18041,12,22,4161.14,4,5,5,455,Champions,0,Regular Customers
18042,54,1,165.04999999999998,3,2,1,321,Potential Loyalists,0,Regular Customers
18043,25,3,559.51,4,3,3,433,Loyal Customers,0,Regular Customers
18044,4,11,2085.65,5,5,5,555,Champions,0,Regular Customers
18045,45,1,189.4,3,2,1,321,Potential Loyalists,0,Regular Customers
18048,203,2,172.29000000000002,1,3,1,131,At Risk,1,Lost Customers
18050,359,1,74.4,1,2,1,121,Lost Customers,1,Lost Customers
18053,66,2,297.07,3,3,2,332,Potential Loyalists,0,Regular Customers
18055,7,11,6752.14,5,5,5,555,Champions,0,Regular Customers
18056,288,1,363.65,1,2,2,122,Lost Customers,1,Lost Customers
18058,10,1,170.16,5,2,1,521,New Customers,0,Regular Customers
18059,9,4,296.71,5,4,2,542,Potential Loyalists,0,Regular Customers
18061,22,10,2119.41,4,5,5,455,Champions,0,Regular Customers
18062,173,3,720.52,2,3,3,233,At Risk,1,Lost Customers
18064,133,2,814.0,2,3,3,233,At Risk,0,Regular Customers
18065,6,15,2380.08,5,5,5,555,Champions,0,Regular Customers
18066,75,1,318.0,2,2,2,222,Lost Customers,0,Regular Customers
18067,40,1,396.33,3,2,2,322,Potential Loyalists,0,Regular Customers
18068,289,1,101.7,1,2,1,121,Lost Customers,1,Lost Customers
18069,26,7,2021.82,4,5,4,454,Champions,0,Regular Customers
18071,258,2,453.0,1,3,2,132,At Risk,1,Lost Customers
18073,114,13,3864.44,2,5,5,255,At Risk,0,Regular Customers
18074,374,1,489.6,1,2,3,123,Lost Customers,1,Lost Customers
18075,23,14,2538.7200000000003,4,5,5,455,Champions,0,Regular Customers
18077,8,11,2633.01,5,5,5,555,Champions,0,Regular Customers
18078,217,2,336.13,1,3,2,132,At Risk,1,Lost Customers
18079,45,4,3651.97,3,4,5,345,Loyal Customers,0,Regular Customers
18080,19,2,1231.5,4,3,4,434,Loyal Customers,0,Regular Customers
18081,36,3,343.45,3,3,2,332,Potential Loyalists,0,Regular Customers
18082,26,1,703.37,4,2,3,423,New Customers,0,Regular Customers
18084,16,2,87.53,4,3,1,431,Potential Loyalists,0,Regular Customers
18085,330,2,689.95,1,3,3,133,At Risk,1,Lost Customers
18086,274,1,101.34,1,2,1,121,Lost Customers,1,Lost Customers
18087,98,4,3770.119999999999,2,4,5,245,At Risk,0,Regular Customers
18088,61,1,167.67000000000002,3,2,1,321,Potential Loyalists,0,Regular Customers
18092,2,12,9065.76,5,5,5,555,Champions,0,Regular Customers
18093,93,5,2083.42,2,4,5,245,At Risk,0,Regular Customers
18094,82,7,3017.3,2,5,5,255,At Risk,0,Regular Customers
18095,313,2,580.05,1,3,3,133,At Risk,1,Lost Customers
18096,12,3,911.15,4,3,3,433,Loyal Customers,0,Regular Customers
18097,8,7,2692.85,5,5,5,555,Champions,0,Regular Customers
18099,127,1,168.31,2,2,1,221,Lost Customers,0,Regular Customers
18101,11,2,223.65,5,3,1,531,Potential Loyalists,0,Regular Customers
18102,1,62,256438.49,5,5,5,555,Champions,2,VIP Champions
18104,37,1,754.64,3,2,3,323,Potential Loyalists,0,Regular Customers
18105,38,1,113.48000000000002,3,2,1,321,Potential Loyalists,0,Regular Customers
18106,330,1,430.7,1,2,2,122,Lost Customers,1,Lost Customers
18108,249,2,264.65,1,3,2,132,At Risk,1,Lost Customers
18109,2,31,7925.32,5,5,5,555,Champions,3,Loyal High Spenders
18110,19,2,206.05,4,3,1,431,Potential Loyalists,0,Regular Customers
18112,12,2,352.69,4,3,2,432,Potential Loyalists,0,Regular Customers
18113,369,1,76.32000000000001,1,2,1,121,Lost Customers,1,Lost Customers
18114,290,1,220.1,1,2,1,121,Lost Customers,1,Lost Customers
18116,68,8,1418.03,3,5,4,354,Loyal Customers,0,Regular Customers
18117,26,1,320.71999999999997,4,2,2,422,New Customers,0,Regular Customers
18118,11,31,5595.77,5,5,5,555,Champions,3,Loyal High Spenders
18119,368,1,181.12,1,2,1,121,Lost Customers,1,Lost Customers
18120,214,1,111.15,1,2,1,121,Lost Customers,1,Lost Customers
18121,149,2,673.1,2,3,3,233,At Risk,1,Lost Customers
18122,8,6,1826.21,5,4,4,544,Champions,0,Regular Customers
